Año,Mes,Partido,Posición,Gobernador,Estado,Aprobación,Encuesta,Estatus
2025,abr-25,Morena,27,Lorena Cuéllar,Tlaxcala,0.484,Electoralia,en funciones
2025,abr-25,Morena,28,Layda Sansores,Campeche,0.453,Electoralia,en funciones
2025,abr-25,PRI,29,Esteban Villegas,Durango,0.434,Electoralia,en funciones
2025,abr-25,Morena,30,Miguel Ángel Navarro,Nayarit,0.417,Electoralia,en funciones
2025,abr-25,Morena,31,David Monreal,Zacatecas,0.404,Electoralia,en funciones
2025,abr-25,Morena,32,Rubén Rocha Moya,Sinaloa,0.342,Electoralia,en funciones
2025,abr-25,PAN,1,Tere Jiménez,Aguascalientes,0.74,C&E Research,en funciones
2025,abr-25,Morena,2,Alejandro Armenta,Puebla,0.72,C&E Research,en funciones
2025,abr-25,PRI,3,Manolo Jiménez Salinas,Coahuila,0.71,C&E Research,en funciones
2025,abr-25,MC,4,Pablo Lemus,Jalisco,0.7,C&E Research,en funciones
2025,abr-25,PAN,5,Dennise García Muñoz Ledo,Guanajuato,0.68,C&E Research,en funciones
2025,abr-25,PAN,6,Mauricio Kuri,Querétaro,0.66,C&E Research,en funciones
2025,abr-25,Morena,7,Clara Brugada,CDMX,0.65,C&E Research,en funciones
2025,abr-25,Morena,8,Marina del Pilar Ávila,Baja California,0.64,C&E Research,en funciones
2025,abr-25,Morena,9,Evelyn Salgado,Guerrero,0.62,C&E Research,en funciones
2025,abr-25,Morena,10,Salomón Jara,Oaxaca,0.6,C&E Research,en funciones
2025,abr-25,MC,11,Samuel García,Nuevo León,0.6,C&E Research,en funciones
2025,abr-25,Morena,12,Javier May,Tabasco,0.59,C&E Research,en funciones
2025,abr-25,PAN,13,María Eugenia Campos,Chihuahua,0.58,C&E Research,en funciones
2025,abr-25,Morena,14,Rubén Rocha Moya,Sinaloa,0.57,C&E Research,en funciones
2025,abr-25,Morena,15,Delfina Gómez,Estado de México,0.55,C&E Research,en funciones
2025,abr-25,Morena,1,Julio Menchaca,Hidalgo,0.648,Electoralia,en funciones
2025,abr-25,Morena,17,Margarita González Saravia,Morelos,0.53,C&E Research,en funciones
2025,abr-25,Morena,18,Mara Lezama,Quintana Roo,0.52,C&E Research,en funciones
2025,abr-25,PAN,19,Joaquín Díaz Mena,Yucatán,0.51,C&E Research,en funciones
2025,abr-25,Morena,20,Víctor Manuel Castro,Baja California Sur,0.5,C&E Research,en funciones
2025,abr-25,Morena,21,Alfonso Durazo,Sonora,0.49,C&E Research,en funciones
2025,abr-25,PRI,22,Esteban Villegas,Durango,0.48,C&E Research,en funciones
2025,abr-25,Morena,23,Eduardo Ramírez,Chiapas,0.47,C&E Research,en funciones
2025,abr-25,Morena,24,Layda Sansores,Campeche,0.45,C&E Research,en funciones
2025,abr-25,Morena,25,Américo Villarreal,Tamaulipas,0.43,C&E Research,en funciones
2025,abr-25,PVEM,26,Ricardo Gallardo,San Luis Potosí,0.42,C&E Research,en funciones
2025,abr-25,Morena,27,Miguel Ángel Navarro,Nayarit,0.41,C&E Research,en funciones
2025,abr-25,Morena,28,Indira Vizcaíno,Colima,0.4,C&E Research,en funciones
2025,abr-25,Morena,29,Alfredo Ramírez Bedolla,Michoacán,0.39,C&E Research,en funciones
2025,abr-25,Morena,30,Lorena Cuéllar,Tlaxcala,0.37,C&E Research,en funciones
2025,abr-25,Morena,31,Rocío Nahle,Veracruz,0.35,C&E Research,en funciones
2025,abr-25,Morena,32,David Monreal,Zacatecas,0.3,C&E Research,en funciones
2025,abr-25,Morena,16,Julio Menchaca,Hidalgo,0.54,C&E Research,en funciones
2025,abr-25,Morena,1,Marina del Pilar Ávila,Baja California,0.694,Demoscopia,en funciones
2025,abr-25,Morena,2,Alejandro Armenta,Puebla,0.687,Demoscopia,en funciones
2025,abr-25,Morena,3,Alfonso Durazo,Sonora,0.678,Demoscopia,en funciones
2025,abr-25,Morena,4,Julio Menchaca,Hidalgo,0.669,Demoscopia,en funciones
2025,abr-25,PAN,5,Tere Jiménez,Aguascalientes,0.656,Demoscopia,en funciones
2025,abr-25,Morena,6,Evelyn Salgado,Guerrero,0.647,Demoscopia,en funciones
2025,abr-25,Morena,7,Mara Lezama,Quintana Roo,0.632,Demoscopia,en funciones
2025,abr-25,PAN,8,Mauricio Kuri,Querétaro,0.625,Demoscopia,en funciones
2025,abr-25,Morena,9,Delfina Gómez,Estado de México,0.618,Demoscopia,en funciones
2025,abr-25,Morena,10,Indira Vizcaíno,Colima,0.602,Demoscopia,en funciones
2025,abr-25,PAN,11,Dennise García Muñoz Ledo,Guanajuato,0.593,Demoscopia,en funciones
2025,abr-25,PRI,12,Manolo Jiménez Salinas,Coahuila,0.588,Demoscopia,en funciones
2025,abr-25,Morena,13,Rocío Nahle,Veracruz,0.579,Demoscopia,en funciones
2025,abr-25,PAN,14,Joaquín Díaz Mena,Yucatán,0.562,Demoscopia,en funciones
2025,abr-25,Morena,15,David Monreal,Zacatecas,0.559,Demoscopia,en funciones
2025,abr-25,MC,16,Samuel García,Nuevo León,0.545,Demoscopia,en funciones
2025,abr-25,Morena,17,Víctor Manuel Castro,Baja California Sur,0.541,Demoscopia,en funciones
2025,abr-25,Morena,18,Clara Brugada,CDMX,0.536,Demoscopia,en funciones
2025,abr-25,MC,19,Pablo Lemus,Jalisco,0.528,Demoscopia,en funciones
2025,abr-25,Morena,20,Alfredo Ramírez Bedolla,Michoacán,0.525,Demoscopia,en funciones
2025,abr-25,Morena,21,Layda Sansores,Campeche,0.514,Demoscopia,en funciones
2025,abr-25,Morena,22,Margarita González Saravia,Morelos,0.512,Demoscopia,en funciones
2025,abr-25,Morena,23,Eduardo Ramírez,Chiapas,0.507,Demoscopia,en funciones
2025,abr-25,PAN,24,María Eugenia Campos,Chihuahua,0.496,Demoscopia,en funciones
2025,abr-25,Morena,25,Lorena Cuéllar,Tlaxcala,0.482,Demoscopia,en funciones
2025,abr-25,Morena,26,Miguel Ángel Navarro,Nayarit,0.475,Demoscopia,en funciones
2025,abr-25,Morena,27,Rubén Rocha Moya,Sinaloa,0.424,Demoscopia,en funciones
2025,abr-25,Morena,28,Javier May,Tabasco,0.412,Demoscopia,en funciones
2025,abr-25,Morena,29,Salomón Jara,Oaxaca,0.408,Demoscopia,en funciones
2025,abr-25,PVEM,30,Ricardo Gallardo,San Luis Potosí,0.396,Demoscopia,en funciones
2025,abr-25,PRI,31,Esteban Villegas,Durango,0.332,Demoscopia,en funciones
2025,abr-25,Morena,32,Américo Villarreal,Tamaulipas,0.326,Demoscopia,en funciones
2025,abr-25,PAN,1,Tere Jiménez,Aguascalientes,0.675,Massive Caller,en funciones
2025,abr-25,PRI,2,Manolo Jiménez Salinas,Coahuila,0.667,Massive Caller,en funciones
2025,abr-25,Morena,3,Eduardo Ramírez,Chiapas,0.667,Massive Caller,en funciones
2025,abr-25,PAN,4,María Eugenia Campos,Chihuahua,0.638,Massive Caller,en funciones
2025,abr-25,MC,5,Samuel García,Nuevo León,0.629,Massive Caller,en funciones
2025,abr-25,PAN,6,Mauricio Kuri,Querétaro,0.621,Massive Caller,en funciones
2025,abr-25,Morena,7,Mara Lezama,Quintana Roo,0.598,Massive Caller,en funciones
2025,abr-25,Morena,8,Rocío Nahle,Veracruz,0.585,Massive Caller,en funciones
2025,abr-25,PRI,9,Esteban Villegas,Durango,0.565,Massive Caller,en funciones
2025,abr-25,Morena,10,Julio Menchaca,Hidalgo,0.547,Massive Caller,en funciones
2025,abr-25,Morena,11,Miguel Ángel Navarro,Nayarit,0.545,Massive Caller,en funciones
2025,abr-25,Morena,12,Margarita González Saravia,Morelos,0.541,Massive Caller,en funciones
2025,abr-25,Morena,13,Alfredo Ramírez Bedolla,Michoacán,0.539,Massive Caller,en funciones
2025,abr-25,Morena,14,Alejandro Armenta,Puebla,0.538,Massive Caller,en funciones
2025,abr-25,PVEM,15,Ricardo Gallardo,San Luis Potosí,0.523,Massive Caller,en funciones
2025,abr-25,Morena,16,Indira Vizcaíno,Colima,0.521,Massive Caller,en funciones
2025,abr-25,Morena,17,Alfonso Durazo,Sonora,0.515,Massive Caller,en funciones
2025,abr-25,Morena,18,Marina del Pilar Ávila,Baja California,0.502,Massive Caller,en funciones
2025,abr-25,Morena,19,Javier May,Tabasco,0.475,Massive Caller,en funciones
2025,abr-25,MC,20,Pablo Lemus,Jalisco,0.447,Massive Caller,en funciones
2025,abr-25,Morena,21,Américo Villarreal,Tamaulipas,0.446,Massive Caller,en funciones
2025,abr-25,Morena,22,Delfina Gómez,Estado de México,0.431,Massive Caller,en funciones
2025,abr-25,Morena,23,Clara Brugada,CDMX,0.423,Massive Caller,en funciones
2025,abr-25,Morena,24,Layda Sansores,Campeche,0.407,Massive Caller,en funciones
2025,abr-25,PAN,25,Dennise García Muñoz Ledo,Guanajuato,0.404,Massive Caller,en funciones
2025,abr-25,PAN,26,Joaquín Díaz Mena,Yucatán,0.404,Massive Caller,en funciones
2025,abr-25,Morena,27,Víctor Manuel Castro,Baja California Sur,0.35,Massive Caller,en funciones
2025,abr-25,Morena,28,Evelyn Salgado,Guerrero,0.334,Massive Caller,en funciones
2025,abr-25,Morena,29,Lorena Cuéllar,Tlaxcala,0.319,Massive Caller,en funciones
2025,abr-25,Morena,30,Rubén Rocha Moya,Sinaloa,0.288,Massive Caller,en funciones
2025,abr-25,Morena,31,Salomón Jara,Oaxaca,0.269,Massive Caller,en funciones
2025,abr-25,Morena,32,David Monreal,Zacatecas,0.185,Massive Caller,en funciones
2025,abr-25,Morena,5,Julio Menchaca,Hidalgo,0.506,Mitofksy,en funciones
2025,abr-25,Morena,1,Mara Lezama,Quintana Roo,0.534,Mitofksy,en funciones
2025,abr-25,PVEM,2,Ricardo Gallardo,San Luis Potosí,0.524,Mitofksy,en funciones
2025,abr-25,Morena,3,Clara Brugada,CDMX,0.518,Mitofksy,en funciones
2025,abr-25,PAN,4,Tere Jiménez,Aguascalientes,0.508,Mitofksy,en funciones
2025,abr-25,PAN,6,Dennise García Muñoz Ledo,Guanajuato,0.502,Mitofksy,en funciones
2025,abr-25,PAN,7,Mauricio Kuri,Querétaro,0.498,Mitofksy,en funciones
2025,abr-25,Morena,8,Lorena Cuéllar,Tlaxcala,0.493,Mitofksy,en funciones
2025,abr-25,Morena,9,Alfredo Ramírez Bedolla,Michoacán,0.493,Mitofksy,en funciones
2025,abr-25,PAN,10,María Eugenia Campos,Chihuahua,0.491,Mitofksy,en funciones
2025,abr-25,PRI,11,Manolo Jiménez Salinas,Coahuila,0.491,Mitofksy,en funciones
2025,abr-25,Morena,12,Salomón Jara,Oaxaca,0.489,Mitofksy,en funciones
2025,abr-25,MC,13,Pablo Lemus,Jalisco,0.488,Mitofksy,en funciones
2025,abr-25,Morena,14,Marina del Pilar Ávila,Baja California,0.488,Mitofksy,en funciones
2025,abr-25,Morena,15,Alejandro Armenta,Puebla,0.487,Mitofksy,en funciones
2025,abr-25,Morena,16,Alfonso Durazo,Sonora,0.486,Mitofksy,en funciones
2025,abr-25,Morena,17,Delfina Gómez,Estado de México,0.486,Mitofksy,en funciones
2025,abr-25,Morena,18,Rubén Rocha Moya,Sinaloa,0.481,Mitofksy,en funciones
2025,abr-25,Morena,19,Víctor Manuel Castro,Baja California Sur,0.481,Mitofksy,en funciones
2025,abr-25,PAN,20,Joaquín Díaz Mena,Yucatán,0.481,Mitofksy,en funciones
2025,abr-25,PRI,21,Esteban Villegas,Durango,0.48,Mitofksy,en funciones
2025,abr-25,Morena,22,Eduardo Ramírez,Chiapas,0.479,Mitofksy,en funciones
2025,abr-25,Morena,23,Rocío Nahle,Veracruz,0.476,Mitofksy,en funciones
2025,abr-25,Morena,24,Margarita González Saravia,Morelos,0.474,Mitofksy,en funciones
2025,abr-25,MC,25,Samuel García,Nuevo León,0.472,Mitofksy,en funciones
2025,abr-25,Morena,26,Indira Vizcaíno,Colima,0.468,Mitofksy,en funciones
2025,abr-25,Morena,27,Miguel Ángel Navarro,Nayarit,0.467,Mitofksy,en funciones
2025,abr-25,Morena,28,David Monreal,Zacatecas,0.439,Mitofksy,en funciones
2025,abr-25,Morena,29,Américo Villarreal,Tamaulipas,0.437,Mitofksy,en funciones
2025,abr-25,Morena,30,Layda Sansores,Campeche,0.427,Mitofksy,en funciones
2025,abr-25,Morena,31,Evelyn Salgado,Guerrero,0.426,Mitofksy,en funciones
2025,abr-25,Morena,32,Javier May,Tabasco,0.425,Mitofksy,en funciones
2025,abr-25,Morena,1,Eduardo Ramírez,Chiapas,0.415,Arias,en funciones
2025,abr-25,Morena,2,Rocío Nahle,Veracruz,0.388,Arias,en funciones
2025,abr-25,PAN,3,María Eugenia Campos,Chihuahua,0.375,Arias,en funciones
2025,abr-25,Morena,4,Alfonso Durazo,Sonora,0.373,Arias,en funciones
2025,abr-25,PAN,5,Mauricio Kuri,Querétaro,0.37,Arias,en funciones
2025,abr-25,Morena,6,Javier May,Tabasco,0.345,Arias,en funciones
2025,abr-25,Morena,7,Américo Villarreal,Tamaulipas,0.344,Arias,en funciones
2025,abr-25,Morena,8,Clara Brugada,CDMX,0.337,Arias,en funciones
2025,abr-25,PAN,9,Dennise García Muñoz Ledo,Guanajuato,0.334,Arias,en funciones
2025,abr-25,Morena,10,Evelyn Salgado,Guerrero,0.328,Arias,en funciones
2025,abr-25,Morena,11,Delfina Gómez,Estado de México,0.317,Arias,en funciones
2025,abr-25,PAN,12,Tere Jiménez,Aguascalientes,0.304,Arias,en funciones
2025,abr-25,Morena,13,Lorena Cuéllar,Tlaxcala,0.301,Arias,en funciones
2025,abr-25,Morena,14,Margarita González Saravia,Morelos,0.3,Arias,en funciones
2025,abr-25,MC,15,Pablo Lemus,Jalisco,0.297,Arias,en funciones
2025,abr-25,PRI,16,Esteban Villegas,Durango,0.277,Arias,en funciones
2025,abr-25,PRI,17,Manolo Jiménez Salinas,Coahuila,0.271,Arias,en funciones
2025,abr-25,Morena,18,Julio Menchaca,Hidalgo,0.262,Arias,en funciones
2025,abr-25,MC,19,Samuel García,Nuevo León,0.228,Arias,en funciones
2025,abr-25,PVEM,20,Ricardo Gallardo,San Luis Potosí,0.226,Arias,en funciones
2025,abr-25,Morena,21,Alejandro Armenta,Puebla,0.215,Arias,en funciones
2025,abr-25,Morena,22,Layda Sansores,Campeche,0.213,Arias,en funciones
2025,abr-25,Morena,23,Indira Vizcaíno,Colima,0.21,Arias,en funciones
2025,abr-25,PAN,24,Joaquín Díaz Mena,Yucatán,0.203,Arias,en funciones
2025,abr-25,Morena,25,Rubén Rocha Moya,Sinaloa,0.174,Arias,en funciones
2025,abr-25,Morena,26,Mara Lezama,Quintana Roo,0.166,Arias,en funciones
2025,abr-25,Morena,27,Alfredo Ramírez Bedolla,Michoacán,0.154,Arias,en funciones
2025,abr-25,Morena,28,Miguel Ángel Navarro,Nayarit,0.134,Arias,en funciones
2025,abr-25,Morena,29,Víctor Manuel Castro,Baja California Sur,0.125,Arias,en funciones
2025,abr-25,Morena,30,Marina del Pilar Ávila,Baja California,0.094,Arias,en funciones
2025,abr-25,Morena,31,Salomón Jara,Oaxaca,0.08,Arias,en funciones
2025,abr-25,Morena,32,David Monreal,Zacatecas,0.043,Arias,en funciones
2025,abr-25,PAN,1,Mauricio Kuri,Querétaro,0.67,México Elige,en funciones
2025,abr-25,PAN,2,Dennise García Muñoz Ledo,Guanajuato,0.663,México Elige,en funciones
2025,abr-25,MC,3,Pablo Lemus,Jalisco,0.623,México Elige,en funciones
2025,abr-25,Morena,4,Mara Lezama,Quintana Roo,0.61,México Elige,en funciones
2025,abr-25,PAN,5,María Eugenia Campos,Chihuahua,0.601,México Elige,en funciones
2025,abr-25,Morena,6,Víctor Manuel Castro,Baja California Sur,0.6,México Elige,en funciones
2025,abr-25,Morena,7,Delfina Gómez,Estado de México,0.6,México Elige,en funciones
2025,abr-25,PRI,8,Manolo Jiménez Salinas,Coahuila,0.596,México Elige,en funciones
2025,abr-25,Morena,9,Evelyn Salgado,Guerrero,0.594,México Elige,en funciones
2025,abr-25,Morena,10,Eduardo Ramírez,Chiapas,0.591,México Elige,en funciones
2025,abr-25,Morena,11,Julio Menchaca,Hidalgo,0.588,México Elige,en funciones
2025,abr-25,PRI,12,Esteban Villegas,Durango,0.577,México Elige,en funciones
2025,abr-25,Morena,13,Rocío Nahle,Veracruz,0.576,México Elige,en funciones
2025,abr-25,Morena,14,Salomón Jara,Oaxaca,0.564,México Elige,en funciones
2025,abr-25,Morena,15,Javier May,Tabasco,0.564,México Elige,en funciones
2025,abr-25,PAN,16,Tere Jiménez,Aguascalientes,0.553,México Elige,en funciones
2025,abr-25,MC,17,Samuel García,Nuevo León,0.552,México Elige,en funciones
2025,abr-25,Morena,18,Marina del Pilar Ávila,Baja California,0.537,México Elige,en funciones
2025,abr-25,Morena,19,Alejandro Armenta,Puebla,0.527,México Elige,en funciones
2025,abr-25,Morena,20,Miguel Ángel Navarro,Nayarit,0.512,México Elige,en funciones
2025,abr-25,Morena,21,Alfredo Ramírez Bedolla,Michoacán,0.488,México Elige,en funciones
2025,abr-25,PAN,22,Joaquín Díaz Mena,Yucatán,0.486,México Elige,en funciones
2025,abr-25,Morena,23,Layda Sansores,Campeche,0.476,México Elige,en funciones
2025,abr-25,Morena,24,Indira Vizcaíno,Colima,0.476,México Elige,en funciones
2025,abr-25,Morena,25,Margarita González Saravia,Morelos,0.434,México Elige,en funciones
2025,abr-25,Morena,26,Lorena Cuéllar,Tlaxcala,0.425,México Elige,en funciones
2025,abr-25,Morena,27,Clara Brugada,CDMX,0.419,México Elige,en funciones
2025,abr-25,PVEM,28,Ricardo Gallardo,San Luis Potosí,0.393,México Elige,en funciones
2025,abr-25,Morena,29,Alfonso Durazo,Sonora,0.375,México Elige,en funciones
2025,abr-25,Morena,30,Américo Villarreal,Tamaulipas,0.343,México Elige,en funciones
2025,abr-25,Morena,31,David Monreal,Zacatecas,0.311,México Elige,en funciones
2025,abr-25,Morena,32,Rubén Rocha Moya,Sinaloa,0.3,México Elige,en funciones
2025,abr-25,Morena,1,Eduardo Ramírez,Chiapas,0.734,FactoMétrica,en funciones
2025,abr-25,PVEM,2,Ricardo Gallardo,San Luis Potosí,0.667,FactoMétrica,en funciones
2025,abr-25,PAN,3,Tere Jiménez,Aguascalientes,0.662,FactoMétrica,en funciones
2025,abr-25,Morena,4,Rocío Nahle,Veracruz,0.645,FactoMétrica,en funciones
2025,abr-25,Morena,5,Alfonso Durazo,Sonora,0.639,FactoMétrica,en funciones
2025,abr-25,PAN,6,Dennise García Muñoz Ledo,Guanajuato,0.625,FactoMétrica,en funciones
2025,abr-25,PRI,7,Esteban Villegas,Durango,0.615,FactoMétrica,en funciones
2025,abr-25,Morena,8,Delfina Gómez,Estado de México,0.609,FactoMétrica,en funciones
2025,abr-25,Morena,9,Margarita González Saravia,Morelos,0.608,FactoMétrica,en funciones
2025,abr-25,Morena,10,Javier May,Tabasco,0.608,FactoMétrica,en funciones
2025,abr-25,Morena,11,Salomón Jara,Oaxaca,0.601,FactoMétrica,en funciones
2025,abr-25,Morena,12,Alejandro Armenta,Puebla,0.597,FactoMétrica,en funciones
2025,abr-25,PRI,13,Manolo Jiménez Salinas,Coahuila,0.595,FactoMétrica,en funciones
2025,abr-25,PAN,14,Mauricio Kuri,Querétaro,0.585,FactoMétrica,en funciones
2025,abr-25,Morena,15,Mara Lezama,Quintana Roo,0.555,FactoMétrica,en funciones
2025,abr-25,Morena,16,Clara Brugada,CDMX,0.551,FactoMétrica,en funciones
2025,abr-25,PAN,17,María Eugenia Campos,Chihuahua,0.538,FactoMétrica,en funciones
2025,abr-25,Morena,18,Américo Villarreal,Tamaulipas,0.536,FactoMétrica,en funciones
2025,abr-25,MC,19,Pablo Lemus,Jalisco,0.51,FactoMétrica,en funciones
2025,abr-25,MC,20,Samuel García,Nuevo León,0.5,FactoMétrica,en funciones
2025,abr-25,Morena,21,Miguel Ángel Navarro,Nayarit,0.493,FactoMétrica,en funciones
2025,abr-25,Morena,22,Julio Menchaca,Hidalgo,0.493,FactoMétrica,en funciones
2025,abr-25,Morena,23,Marina del Pilar Ávila,Baja California,0.465,FactoMétrica,en funciones
2025,abr-25,PAN,24,Joaquín Díaz Mena,Yucatán,0.432,FactoMétrica,en funciones
2025,abr-25,Morena,25,Indira Vizcaíno,Colima,0.425,FactoMétrica,en funciones
2025,abr-25,Morena,26,Alfredo Ramírez Bedolla,Michoacán,0.373,FactoMétrica,en funciones
2025,abr-25,Morena,27,Evelyn Salgado,Guerrero,0.35,FactoMétrica,en funciones
2025,abr-25,Morena,28,Layda Sansores,Campeche,0.336,FactoMétrica,en funciones
2025,abr-25,Morena,29,Víctor Manuel Castro,Baja California Sur,0.307,FactoMétrica,en funciones
2025,abr-25,Morena,30,Lorena Cuéllar,Tlaxcala,0.303,FactoMétrica,en funciones
2025,abr-25,Morena,31,Rubén Rocha Moya,Sinaloa,0.246,FactoMétrica,en funciones
2025,abr-25,Morena,32,David Monreal,Zacatecas,0.234,FactoMétrica,en funciones
2025,may-25,Morena,29,Evelyn Salgado,Guerrero,0.311,Massive Caller,en funciones
2025,may-25,PRI,1,Manolo Jiménez Salinas,Coahuila,0.819,Rubrum,en funciones
2025,may-25,Morena,2,Eduardo Ramírez,Chiapas,0.811,Rubrum,en funciones
2025,may-25,Morena,3,Alejandro Armenta,Puebla,0.745,Rubrum,en funciones
2025,may-25,PRI,4,Esteban Villegas,Durango,0.742,Rubrum,en funciones
2025,may-25,PAN,5,María Eugenia Campos,Chihuahua,0.738,Rubrum,en funciones
2025,may-25,PVEM,6,Ricardo Gallardo,San Luis Potosí,0.721,Rubrum,en funciones
2025,may-25,PAN,7,Mauricio Kuri,Querétaro,0.718,Rubrum,en funciones
2025,may-25,PAN,8,Dennise García Muñoz Ledo,Guanajuato,0.717,Rubrum,en funciones
2025,may-25,PAN,9,Tere Jiménez,Aguascalientes,0.71,Rubrum,en funciones
2025,may-25,Morena,10,Mara Lezama,Quintana Roo,0.708,Rubrum,en funciones
2025,may-25,Morena,11,Rocío Nahle,Veracruz,0.706,Rubrum,en funciones
2025,may-25,Morena,1,Julio Menchaca,Hidalgo,0.698,Demoscopia,en funciones
2025,may-25,Morena,12,Javier May,Tabasco,0.689,Rubrum,en funciones
2025,may-25,Morena,2,Alfonso Durazo,Sonora,0.686,Demoscopia,en funciones
2025,may-25,PAN,1,Mauricio Kuri,Querétaro,0.679,La Encuesta,en funciones
2025,may-25,Morena,13,Alfonso Durazo,Sonora,0.676,Rubrum,en funciones
2025,may-25,Morena,3,Evelyn Salgado,Guerrero,0.675,Demoscopia,en funciones
2025,may-25,Morena,1,Eduardo Ramírez,Chiapas,0.673,FactoMétrica,en funciones
2025,may-25,PAN,1,María Eugenia Campos,Chihuahua,0.673,Massive Caller,en funciones
2025,may-25,PAN,1,Tere Jiménez,Aguascalientes,0.67,C&E Research,en funciones
2025,may-25,PAN,4,Tere Jiménez,Aguascalientes,0.669,Demoscopia,en funciones
2025,may-25,Morena,14,Margarita González Saravia,Morelos,0.666,Rubrum,en funciones
2025,may-25,Morena,5,Mara Lezama,Quintana Roo,0.658,Demoscopia,en funciones
2025,may-25,PRI,2,Manolo Jiménez Salinas,Coahuila,0.657,Massive Caller,en funciones
2025,may-25,PAN,3,Tere Jiménez,Aguascalientes,0.654,Massive Caller,en funciones
2025,may-25,MC,4,Samuel García,Nuevo León,0.652,Massive Caller,en funciones
2025,may-25,Morena,6,Alejandro Armenta,Puebla,0.651,Demoscopia,en funciones
2025,may-25,PAN,2,Mauricio Kuri,Querétaro,0.65,C&E Research,en funciones
2025,may-25,PRI,1,Manolo Jiménez Salinas,Coahuila,0.649,Gobernarte,en funciones
2025,may-25,Morena,2,Margarita González Saravia,Morelos,0.646,FactoMétrica,en funciones
2025,may-25,Morena,7,Marina del Pilar Ávila,Baja California,0.646,Demoscopia,en funciones
2025,may-25,Morena,5,Eduardo Ramírez,Chiapas,0.643,Massive Caller,en funciones
2025,may-25,Morena,3,Alejandro Armenta,Puebla,0.64,C&E Research,en funciones
